clause	polarity
这款车135的最小离地间隙对于紧凑车型来说通过性已经算很好了！	5
发动机也不差至少是双DVVT的，	5
就是不是直喷的有点可惜。	2
本人开1.4T已经跑了1万5了，总的感觉操控性能很不错，	5
驾驭感很强，地盘也足够扎实，	5
而且速度和油耗结合的很满意。	5
唯一的不足是视线不太好，明显要低于同级别轿车。	2
目前开了大概1100多公里，加了一次油，算下来百公里平均8.5升油左右，非常省油，	5
操控性就不用说了吧，虽还在磨合期，可谓脚到车到，	5
底盘让人感觉特别有信心，传递的路感很清晰，人车交流很直接。	5
靓丽的外观，宽敞的车内空间，良好的操纵，可靠的整车耐用性，正是这些吸引了广大的车主。	5
希望丰田公司会更加的以人为本，增加各种安全性，便利性的配置，比如说ESP，坡路辅助，自动升窗等等。	3
我去成都，最高时速跑过220公里，发动机显得很安静，	5
无极变速的手自一体变速箱表现出的机械性能没有什么可挑的。	5
轻轻一点油门，就能感觉到车辆明显加速，	5
在这点上，自动挡车丝毫不比手动挡车弱。	5
而最关键的是，这车大，5米多的尺寸让你在公路上有种鹤立鸡群的感觉	5
提车一个星期，过路面不平的地方明显感觉天窗异响，	1
声音连续且明显，非常影响驾驶的舒适度…	1
希望现代能早日解决此问题！	3
车内空间比较宽敞，	5
但高度上的空间不是很大，身高高点的人可能会碰顶了	2
私家车够用了，	4
不过希望能有手动挡的出来，	3
本人身高176，体重145，坐驾驶位感觉良好，	5
头部还有一拳，后排基本有一拳半的空间，瘦子就更好了。	5
虽然轴距变短了，不过感觉空间似乎比以前还大了，	5
东本车设计师对空间的利用真是不得不佩服啊。	5
在十万元的区间能买到如此配置的恐怕就只有景逸x5，	5
外观大气时尚，尺寸是个大块头，	5
空间也是非常宽敞，	5
中控台布满的高科技配置让我更加的喜欢，	5
一直都没有后悔买x5，这个钱花得值了	5
我觉得新景程的后屁股转向灯设计有问题，	1
由于尾灯是圆环形设计，在晚上时间转弯踩刹车时，闪烁的转向灯被埋没了，很难看得清楚，	1
此点希望上海通用有待改进，有安全隐患的.	3
先前看中C５的车是在大街上被它吸引的，	5
这款车不仅外观大气漂亮，而且配置相当高端，动力十足，符合我的要求，决定去试驾了。	5
外观超赞，法系车，配置比较丰富，做工也精致，	5
操控好，底盘调教的相当出色。	5
最主要的是车身特别安全！	5
底盘，同级别来说，算是优秀，高速稳当。	5
不满意的是刹车时，车快停这前会有“咯噔”的一声响，感觉起步容易串。	1
外观上耐看拉风，	5
整个车的做工非常不错，很实在，	5
而且空间上很充足，实用性比较高，	5
就是感觉手动变速器不太好使，	2
感觉还是变速箱的技术方面不是很好，	2
其他的倒是没有什么大问题，都可以接受。	4
这车的价格在我的经济预算范围之内，同价位的车型中性价比较高，	5
操控上手，动力充足，空间合适，	5
综合对比很合适的一款车，	5
基本上没有什么大的问题，还算满意。	5
一开始被朗动的外形吸引，但是价格和配置一出来，心里不得劲啊！	1
除了豪华型其他的配置都不行，	1
而且安全系数也不行啊！	1
略微有点小失望！	1
考虑买柴油就是为了省油，这个车一开始就比较相中了。	5
且先不说它的外形，就但看它的发动机，就动心了。	5
确实省油而且还耐用，	5
这车皮实啊。	5
虽然内饰不怎么好，中控台那里做工也比较粗糙，密封性也不是很好，但最重要的是发动机跟底盘这里的硬件设施，是买下它的主要原因。	4
综合感觉车子各方面都还不错，	5
油耗也不高，工薪阶层可以接受，	5
平时也就上上班，接送小孩都挺方便的，	5
动力也挺强劲的，有这样的动力和操控不错了	5
我最满意整车的空间，	5
而且后排座椅可调，这样能够腾出不少空间，放点什么都可以。	5
对不起10万这个价格，	1
内饰全硬质材料。	1
车内底部铺的一层布料，	1
之前我比较关注这款车，到店实际看了之后，很是失望。	1
唯一的优点就外表看起来很酷。	4
耗油太大，100公里13-14。	1
减震太硬。	1
太原4s店装个导航7000元，出来一打听，同样的2000元不到就装好了，坑爹啊。	1
东风风神H30在改版之前，是一款两厢家轿。整体给人比较时尚的感觉，	5
采用法国标致世嘉公司出品的PSA1.6排量的发动机。	5
油耗方面还是比较有优势的，作为家用车，完全没问题。	5
总体来说，这款车在同等价格车型中来说，性价比算是比较高的。	5
空间大，安全性好，性价比高	5
舒适，毕竟俺188身高，体重也不轻，	5
空间是很大的，坐人是没有问题的，拉货也是比较轻松的。	5
这款车我是很满意的。	5
要说我最满意的一点应该说是超高的性价比。	5
该满足的都能满足，	5
外形靓丽，动力充沛，用料扎实，音响也同样给力	5
比起老款的普桑价格上稍高了点，	1
不过外观确实好看了不少，有点B级别车的感觉，尤其前脸大气俊朗，	5
选择1.6L自动挡豪华版，主要是考虑它比较豪华的配置	5
最满意的上这车的内饰和外观还有空间的表现，再就是用料做工，	5
同价位的车型这车的做工和用料绝对的是很厚道的，	5
唯一不太满意的是储物空间不是很多。	2
今天去4S店看了车子之后总体感觉：悦动没有想像中的好。	1
我不太懂什么性能，在内饰方面还是比较满意	5
但是打开后备箱之后看到放备胎的那个怎么是个什么垃圾板。	1
从来没看到这样的，	1
然后看看发动机那块线路有点的乱线头都掉出来了。	1
塑料感很重	1
开了一个月，还不错，每公里油耗才5毛钱，	5
安全性能也满高的，也不错，用来接送学生很好的！	5
油耗0.5元/公里以内，噪音有点大，	1
后尾箱有时非常难盖，	1
但相对于这个价格、配置，从性价比看应该是值得购买的车。	4
外观漂亮，大大的全景天窗非常给力，不仅美观还能减少压抑感。	5
还有就是它的操控感非常的好，很容易上手，	5
城市驾驭非常的爽。	5
最满意的就是这车的性价比了，真的是很省啊，不仅省钱还省事，而且看上去不比油车差。	5
就是后备箱空间太小，基本上放不了什么东西，和个摆设一样。	1
野帝的空间绝对够大，	5
唯一不足的就是横向空间可能比较弱，	2
因为车宽不到一米八，还是有些受限。	2
动力强劲提速快、超车轻快，操控灵活、方向感强，	5
1档换2档不太平顺有点波动，	1
车内异味呛人。	1
发动机的动力、油耗、驾驶的舒适性等还是比一般的长城、中兴、福田等好！	5
就是小毛病太多，只能说明江铃越来越不负责、越来越粗制烂造！	1
英郎GT前门内左右拉手太夸张了，弄那么大，影响了前排空间，	1
显得太笨了。	1
中控台按钮太多，	1
那么一个小车还搞什么空调分区控制，神经病	1
第一次开朋友的思域是在晚上，被科技感很强的仪表盘吸引了，	5
后来自己就订了小思，果然没让我失望。	5
车子动力还不错，操控也很给力，	5
关键是省油，还很省心。	5
车灯不是很好，特别是近光，范围比较小。	2
大灯我也觉得不是很亮。	2
外观大气，空间也大，	5
而且品牌影响力比较大，在全国都有比较高的认知度。	5
帕萨特的外形和内饰给人一种中规中矩的感觉，就像德国人的性格一样，对工作很严谨，没有圆滑和变通，我十分欣赏。	5
外形硬朗，霸气十足；	5
中控台中规中矩，符合我的审美要求。	5
2.0排量颜色过于单一，没有可挑性，	1
如果做成2.4L那么多的颜色供车友选择，该多好。	2
轮胎尺寸和型号太2，	1
动力也很差劲，	1
前置前驱更是2到家了！	1
这价格应该上锐志的V6+FR，那样才说的过去	1
买时看着奥迪的质量去的，没有想到刚跑7500公里车辆在高速行驶时瞬间失去动力。	1
非常危险。	1
坚决投诉奥迪质量有问题。	1
奥迪Q3质量太差。	1
配置稍微差了小小，	2
泊车辅助真应该有，如今停车难难停车啊，	2
屁大点地方没辅助有点悬（车技差的）	2
价格有点偏高了，主要是感觉对不起这外观了。	2
高端大气，性价比非常高，	5
可以送的差不多都送完了，	5
目前行驶7556公里，没有发现有什么毛病，	5
隔音效果不错，很安静，	5
同价位的车我比较满意。	5
各方面还是都比较满意，	5
就是做工方面还有一定的差距，	2
希望厂家注意点隔音方面，	3
涡轮介入以前还正常，2000转以后声音真的是有点大，	1
悬架的话好硬，	1
希望广大的网友参考。	3
她新颖的造型，适中的价格是我的最爱。	5
也博的了全家人的欢喜。	5
欣喜之余，磨合期我却发现小排量节油型的路宝车的耗油量竟达到了10L/百公里	1
外观还过得去，	4
1.6动力真心不行。	1
油耗还高7.5_8.0。	1
售后很差，服务不到位。	1
H3的升级版车身尺寸有所增加内饰改进许多，	5
很多H3不成熟的地方在H5上都提高了，	5
总体来说H5从价格及做工相对同价位的车中属极品。	5
很划算，值得一买。	5
我也看过不少车型，不过最后还是选择了这款风云2，	5
外观大气，空间宽裕，	5
最重要的就是动力也很强劲，	5
非常的棒哦，一般车都追不上我列，哈哈。	5
开了快4400多公里，没有遇到什么大的问题，	5
总的来说对的起我买这个车。	5
1.8的自吸，说出去感觉车肉，但是惊喜就是一点也不肉，	5
与变速箱的搭配和谐，档位清晰，	5
动力输出平稳，马力也不弱，	5
关键是油耗又能得到很好的控制，	5
而且408的空间不是一般大，遥遥领先同级别，非常合适家用。	5
朗逸的内饰不好看，	1
圆的出风口有点像QQ车的内饰，	1
手刹的位置不好拉的不方便。	3
质量方面有待提高，小问题多。	2
大毛病没有，小毛病不断，	1
只说发动机三个月就换了三次，这又出毛病了，	1
减振也不好，换了一次，	1
总之就是这质量太次了！	1
新款b50，钣金太薄，	1
发动机噪音很大，就像开拖拉机一样，而且还有异响，减震还硬。	1
买回来一个心病。闹心啊！	1
对这款国际新派SUV总的来说很满意，	5
时尚动感的造型设计，安全性能高，	5
1852mm空间大而舒适，	5
动力转向性能好，省油	5
200t发动机很强劲，	5
非常适合年轻人的一款SUV。	5
2012款C2除了添加了爱情海蓝的新装外，它全新设计的后视镜也是新款车型的一大特色，	5
可千万莫小看它，它不仅具备防炫目的功能，更是集成了模拟倒车影像系统，	5
这样的配置使得你在面对高难度的停车位时，也能如鱼得水的表现。	5
个人觉得福田皮卡还是不错的，	5
不管从品牌效应还是厂方实力来看都是过硬的。	5
其中拓路者的外形较为霸气、有高端皮卡等驾乘感受，	5
动力强劲，空间较大，值得选购	5
外观炫酷，座椅的包裹、支撑非常到位，	5
通过性足够，9AT在行车时基本上感觉不到换挡的顿挫，	5
配置全面，优越款该有的全有了，	5
不满意的一是座椅加热和收音机不能在设置里调节，每次上车都需要手动关；	1
后视镜不能停车自动折叠。	1
2.14号的这一天提的车很有纪念意义哦。	5
车子的外观很霸气，	5
车子的价格很满意，	5
油耗也蛮低的，	5
销售顾问的服务很满意。	5
总之很愉快的一次购车！	5
喜欢小六的超大全景天窗，可以随时亲近自然，	5
最大的感受就是这车皮实耐用，	5
扎实的底盘和超高的离地间隙，复杂路况下也能轻松应对。	5
多功能方向盘按键失灵，	1
停车的时候拉起受刹，隔一两天再去开车手刹放下去了，刹车却不能弹回去，	1
说什么还装有ABS防抱死系统，后悔莫极啊。	1
开着还行，	5
就是时间久了发动机声音不纯，	1
车身状况不算太理想，	1
油耗还行，空间可以，	5
方向盘助力器老坏，特烦人。	1
操控性非常灵活，	5
内饰也很简单明了，	5
MG3的这一点跟之前试驾的北汽E系列非常像~	5
油耗方面也算是可以接受的范围~	4
整体感觉不错，驾驶这车在路上会轻松~	5
有了我的旗舰版V3菱悦以后，感觉生活有了质的飞越，上下班不用挤公交车啦！	5
最主要的还是小3的外观，底盘，刹车都是相当不错的，	5
买这车是绝对不后悔的。	5
新凯凯车不错的一款车，国产SUV后起之秀，	5
支持新凯凯胜，	5
空间大，早听说有胖5的称号，但我坐进去还是挺惊喜的，	5
后排坐四个人应该是没问题，	5
后备箱也像个小仓库，	5
大空间的车让人不会觉得太过压抑。	5
内饰只有一钟颜色，太单调，没有选择的余地。	1
颜色太浅，	1
刚开始用是挺好看，可用一段时间以后，变脏了就很不好看。	1
一车多用很满意，各种配置也基本都有了，	5
而且还有个9寸大屏幕，座椅颜色什么的，	5
也不再像小面了，开着还是挺有面子的。	5
而且家里人跟着一起试了车，觉得坐着也很舒服，	5
至少目前还是觉得很值的一款车。	5
起亚K5真的不错，	5
我买的是2.0顶配，内饰很大豪华，外观也很大气，	5
跑市区油耗高了点，	2
但是长途很省油的，绝对好，	5
希望大家支持。	3
外观时尚大气高端，	5
IMT换挡旋钮及换挡拨片很吸引人，	5
油耗低空间大，	5
不满意的是前左侧车门需要用力关才能关上，每次锁车都要拉门把手确认一下是否已经锁上。	1
第一次看到实车就很满意，比20来万的SUV里面的内饰好了不是一个量级，	5
面板仿大理石，略老气但绝对高档，	5
用料和做工都很厚道和精致，很满意！	5
最满意的还是整车的性价比。	5
最不满意的就是内饰了，	1
内饰的的精细程度以及做工还有待完善，	2
毕竟是个人花钱买的，还是希望越精细越好，省得以后被车主反馈不好的消息以及问题，	3
空间比较矮，	1
特别是天窗版本又占去头部位置，空间的头部空间更小了，	1
由于轴距较长，腿部空间还是很宽裕的，	5
座椅的包裹性较好，适合长途驾驶。	5
一款表现均衡的城市SUV，手动变速箱操作非常轻松，	5
即使堵车也不会让你感觉烦躁，感觉比开一个四门轿车还轻松。	5
不过目前的价格实在有点高，不错的配置也就失去了性价比优势，	2
按照这个价格进行销售销量不会太好。	2
空间和动力都是很不错的，	5
空间真的是大的让人发指。	5
坐进去的一瞬间感觉自己买的不是3系而是5系。	5
动力也相当充沛，油门踏板踩下去的一瞬间，你会觉得这就是你最正确的选择。	5
不满意的是没有倒车影像和GPS，	1
没有后视镜电动折叠。	1
外观设计的不错，很大方。	5
内部空间不小。	5
迈腾是辆好车，	5
迈腾的技术在这个价位的车子里面是首屈一指的，	5
TSI+DSG的组合把操控性提升到了极致，	5
车子开起很平顺，	5
支持迈腾。	5
外型最引人注目。	5
虽为小型SUV，但造型大气，不失SUV应有的俊朗。	5
不满意的是内饰都是塑料，	1
自动挡是4AT，虽说动力家用足够，可是油耗却被这个托了后腿。	2
这款车总体来说还算不错的，	5
要是刹车不这么软的话，会更完美的。	2
当然，他的好也在操控上面，配备XDS在弯道转弯时，非常有感觉，	5
我非常看好他的市场表现力，也相信他的使用人群肯定是懂车懂生活的。	5
后排空间小，	1
车子够长但宽不够，	1
高度感觉也不好！	1
驾驶员座位调整不好总不舒服感觉不好！	1
离合器刹车位置很高感觉不是很好	2
超喜欢迈锐宝，	5
外形动感大气，内饰经典特别是氛围灯很有情调，	5
这个价位的车里面算不错了，	5
唯一遗憾2.0豪没配ESP	2
标配的真皮座椅，坐着还是很舒服的，摸着手感也好。	5
我倒是希望如果以后有升级款的话，来个加长版的就好了，	3
首先从外观来说，C5的外观大气，线条优美。	5
再就是这款车主打的是舒适性，也是实至名归。	5
总体来说C5还是很上档次的，	5
除了动力没有那么明显的优势，外观和其他一些细节都很到位，	5
我和家人都很满意这辆车。	5
靓丽的外观，宽敞的车内空间，良好的操纵，可靠的整车耐用性，正是这些吸引了广大的车主。	5
希望丰田公司会更加的以人为本，增加各种安全性，便利性的配置，比如说ESP，坡路辅助，自动升窗等等。	3
不错的，中央扶手后面还有一个充电座，以前后排人员想充电很不方便，现在可以了。	5
细节部分做得还是挺好的。	5
唯一感觉视野不够高。	2
左转弯刹车异响严重，车内异响严重，	1
排机油口的内丝已经坏掉一年了，	1
发动机故障灯第二年就开始亮，	1
买车两年跑了三万多公里，总的来说油耗8个左右（综合路况），动力一般够用，	5
加速超车就免了吧。	1
内饰对得起这个价位，空间可以，	5
外观小帕萨特，当时就是看上外观了	5
这个车的外观很好看，	5
室内的设置好像雷克萨斯IS300的感觉非常漂亮，	5
我对这个车的感觉不错！	5
就是官方油耗，排量和价格不明哦！	2
车子总的来讲还很不错，也挺实用，	5
带的人多，也可以拉点东西很好，	5
外观也挺大气，	5
带全景天窗一键启动的性价比蛮高，	5
就是拉满载爬坡有点吃力，	2
我是家用的到完全没问题	4
比较舒服，而且空间也大。	5
买车时，ssss没有优惠，后来加装的前雾灯和卡宴色进口环保皮座套，都是自己加上去的。	1
我的B30用了差不多半年，目前来说没有像别人说的那些小问题，	5
动力充裕，空间比较满意，	5
特别值得一提的还有ESP，定速巡航相当好用，	5
我上高速就靠它了。	5
该车安全性能太差，	1
刚开了4个月，氧传感器就不起作用。	1
前减震有异响，第二个喷油嘴渗油！	1
车子行驶到60码以上，汽油味特别大！	1
身份感，尊贵的象征。	5
每次开着CRV回到家乡都成为焦点，	5
它大气沉稳的外观，简洁流畅的车身线条，无处不透露着精致与尊贵感，	5
有CRV的日子，我很自信很满足。	5
外观真的很漂亮，特别是侧身和车尾很赞。	5
内饰用料很实诚，	5
钢琴烤漆，看上去的确是蛮有档次很有质感。	5
音响很给力，很有质感，基本能满足大部份人对音质的追求。	5
再就是动力强劲，超车的话完全不是事啊。	5
选择索9不仅是因为它时尚大气的外观，还因为它的大空间，	5
两个孩子的四口之家，没有这么大的空间，总感觉很挤，	5
孩子也很喜欢这大天窗，	5
所以这车是老少皆喜欢。	5
我的凯越已经半年了，总体感觉很不错，	5
外观还是很漂亮，空间也比较大，乘坐舒适性也不错，我的手动操控也很轻松自如，	5
对于大家关心的油耗问题，我半年来感觉油耗真的不高，算来估计在5-6角/公里，	5
凯越车在同级别同价位车中应该说得上是精品了！	5
内饰设计很合理，	5
任何操作都比较方便，	5
颜色是真的很骚气的！	5
朋友坐我得车说从来都没见过这么艳丽的内饰。	5
空间和外型都是很不错的，	5
空间非常大视野非常开阔清晰，	5
外型汹涌威猛，	5
动力也是很不错的，不管是市区还是高速都是很不错的，	5
舒适性和内饰我感觉都是很满意的。	5
不满意的一是尾车灯不是很好看。	2
提车已经有一个多星期了，从外观到操控我都非常的满意，呵呵，毕竟是自己的第一辆车么，	5
油耗目前有点高8.1，	2
过了首保估计就好了，毕竟现在还是在磨合期。	4
浅色内饰可能有许多人喜欢，但我感觉比较中庸，看多了，实在没什么感觉	1
最让我难以接受的是仿胡桃木材料，大量用于方向盘，门和中控板。	1
可能有人喜欢，但我反而觉得降低了档次。	1
尤其是方向盘上的仿胡桃木，摸上去，硬硬的，没有质	1
炮筒式的仪表盘已为常见之物，没有带来太多的新鲜感，	1
而它的这套仪表盘最具特色的地方则是在于显示的信息丰富和冷蓝色的灯光带来了不错的视觉效果。	5
感觉内饰不错，	5
试了一下自动，在车场兜一圈，感觉方向很轻，不算厚重；	5
自动档反映适中，估计红绿灯起步应该没问题。	5
过减速带，感觉减震很有劲	5
刚刚买来前大灯接触不良。	1
车放光镜几次打不开。	1
前轮胎5个月出现裂痕，	1
4s说我是自己开车不当，那我能不能怀疑你们的车的质量。	1
郁闷大了8月9号提的车29号才挂上牌！	1
刚挂上牌问题就来了导航也坏了车子一开空调就出现咔咔的响声！	1
4S店的说是离合的问题修要拆变速箱我晕了刚买的新车啊就要拆变速箱！	1
各位车友你们这新奥拓还值得大家去买吗？	1
在同级别车型中，思域1.8L自然吸发动机，算是表现很出色的了，	5
尤其是在高转速的状态下，100码后加速的表现非常棒，感觉动力是源源不断输出的。	5
这车的外观一看就很大气，	5
内饰做工感觉一般，	1
不过本人对内饰要求也不是很高，	4
虽说车子开的时间不长，不过感觉还是很不错的。	5
这车还真是很省油呀！	5
犀利的前脸和性感的屁股都是我的最爱，	5
车子的外观大气，样子非常好看。	5
车型外观和内饰很赞，	5
比较满意，车整体比较厚实，	5
但是这样也影响了整体内部空间。	1
我的同事，购买了这款车，我驾驶感觉，动力没有问题，	5
就是乘坐非常不舒适，空间太小，	1
而且后排空间更挤，个子高的基本碰头。	1
总之家庭需要时请多考虑。	1
首先刹车灯常亮是个问题，	1
其次视野不太好，特别是在倒车时候，	2
还好有倒车雷达。	4
小车还在磨合中目前发现的两个小问题。希望厂家能快点解决。	3
我的2.0手动，2W公里感觉还可以，油耗大概8.5，	5
就是保养太贵正常550大洋，2W公里1400大洋，	1
长途两人蛮舒服的，	5
后排有点窄，	2
红色黑内饰还不错。	5
今天提的车，提速，外观都很好~	5
就是方向盘有点重！	2
喇叭比电瓶车的喇叭响那么一点细节不够好	2
右后门有嘎子嘎子异常响声，	1
左后门和右后门缝隙不一样！	1
正和4S店协商！	1
实在的内饰装饰	5
德国人给一般人的印象，就是做事情严谨、实在，	5
虽然有时候缺少浪漫情怀，不过在需要实实在在做事的时候，德国工艺总是能让人信赖。	5
欧宝新雅特的内饰设计，就给人这样子的感觉，质感朴实，扎实度佳。	5
不管在组装质量，还是用料的细腻度方面，都让人放心。	5
不过简单朴素缺乏设计感的缺点，却无法避免。	2
满意的有动力很充沛，只要敢踩油门，就一定能获得你想要的能量，	5
除此外车子的用料，很厚重，从关门声就能听出来。	5
整体来说都挺满意的，	5
尤其是内饰的用料，大面积的软质材料让我相当惊喜，	5
只是桃木的设计，虽然复古又档次感，但显得有些老气。	2
中华骏捷FSV在国内自主品牌中算是比较不错的车型，	5
在外观上比较大气，	5
车内内饰也比较舒适、	5
空间也比较大。	5
动力不错~有明显的推背感！	5
只是里面的装饰太过一般！	1
连坐椅还全都是手动调节！	1
而且不是真皮的！	1
但是发动机有一个特有技术~JSGG介绍说叫做运动模式！	5
东风标致308、1.6自动档总体上外观比较时尚、美观，后备箱大。	5
但4速变速箱落后，油耗高，底盘低、通过性较差，后排空间较窄。	1
如果在设计上后备箱可按缩短至少10CM进行设计，后排的空间就不错了。	2
车子看着不错，很喜欢。	5
可是后座的空间太小了，	1
车型甚至比途观都还要小一点！	1
其它看着都很满意，也很期待，	5
希望价格能在25W—35W之间！	3
我第一次开这车，赶紧一下子就上手了！	5
车内视野很宽阔！	5
我朋友说比他悦翔的视野大多了，	5
发动机声音也小了很多！	5
电子方向很灵敏，方向盘很轻盈，方向感很强，	5
后视镜可以电动调节，全新爱丽舍还是比较厚道的。	5
前排两座位在起步或转弯的时候有噶噶噶的异响，	1
两个座位都有，声音比较明显，	1
基本上坐我车的都能听到这声音，好像是螺丝接口发出的声音，	1
车子才跑了5000公里，实在是受不了了。	1
卡罗拉的电动车窗不够好，升降时车门会明显的抖动，	1
并且下面的防水皮条会随着玻璃上下移动，感觉不佳。	1
我试过这车新车还可以就不知道以后怎么样了。	5
动力还算可以	5
就是起步提速没有冲力，稍慢了点	2
其他也还可以。	5
成熟的品质，温馨的内饰，丰富的配置，小爱总是给人一种很温暖的感觉，	5
对于居家过日子的人来说，小爱特别实用，能提供足够的内部空间，出游特别方便。	5
开个手挡车总熄火，也糟蹋车子啊。	1
车身外观线条缺乏动感，	1
如果线条弧度多一些就漂亮了。	2
新款b50，钣金太薄，	1
发动机噪音很大，就像开拖拉机一样，而且还有异响，减震还硬。	1
买回来一个心病。闹心啊！	1
这款车，颜色漂亮，车型时尚，性价比也高，	5
同价位来说特别适合年轻时尚的白领女性，开在路上回头率也比较高，符合时尚自信的美女白领的气质，	5
我简直爱不释手	5
作为家轿，空间什么的没得说啊，称得上五星。	5
安全碰撞也五星，安全性值得肯定。	5
外型内饰都很出色，五星家轿的称呼算担当的起啦。	5
水泥水面行使时胎噪比较大，这有点让我受不了！	1
再加之最近天气凉爽开空调浪费，不来空调就开窗，要不就嫌闷。	1
听见这声音就烦，就算关了窗，胎噪声还是比较明显！	1
全景片片对大众高尔夫GTI的评分：差价格昂贵，	1
同等价格可购得更高级别车型。	1
空间及超运动特质不适合家用。	1
音响效果挺一般。	1
RIO锐欧拥有典型的三厢车外观，设计简洁，前卫。	5
多边形前大灯与中网以及发动机盖上的上扬线形成了富层次感的前部设计风格，为整车的亮点。	5
这款车高颜值，低油耗，动力足，	5
虽然也有不完美的地方，但是可以接受，	4
选择它，我不后悔，觉得很值！	5
操控性非常灵活，	5
内饰也很简单明了，	5
MG3的这一点跟之前试驾的北汽E系列非常像~	5
油耗方面也算是可以接受的范围~	4
整体感觉不错，驾驶这车在路上会轻松~	5
空间比较矮，	1
特别是天窗版本又占去头部位置，空间的头部空间更小了，	1
由于轴距较长，腿部空间还是很宽裕的，	5
座椅的包裹性较好，适合长途驾驶。	5
一直想买一台适合家用的车子，看来看去还是和悦RS合适，它的外观和宽敞的空间是我最满意的地方。	5
而且RS有三高，性价比高，安全系数高，舒适性高！	5
性价比非常高，	5
5万的车没有哪款比得上，吉利在国产品牌是个老牌子值得信赖，	5
工艺比以前有很大进步	5
配置也多车也蛮时尚。	5
当初看了这几点决定买的。	5
408设计很到位，	5
我喜欢那个大嘴以及发动机盖上的筋，	5
还有尾部也很成功。	5
质量没真正体会过，不过感觉和307一样，都挺扎实。	5
喜欢车尾部的简单设计，	5
另外C200标配了16寸轮胎和12辐轮圈，和车身优雅的本质配合得恰到好处。	5
个人最爱LED日间行车灯的设计，在下雨天尤其派的上用场，也很节电，看得出有环保的理念在里头。	5
油耗，配置，外观都是很不错的！	5
看朋友开的这个车，就感觉很不错，	5
空间也很大，	5
自己就到4S去看了一下，整体感觉都不错！	5
自己买了个开了5个月，感觉很不错，	5
油耗基本在5角左右，空间也很大很实用！	5
油耗0.5元/公里以内，噪音有点大，	1
后尾箱有时非常难盖，	1
但相对于这个价格、配置，从性价比看应该是值得购买的车。	4
综合起来三胖是一款值得拥有的好车，	5
大气的外观、精致的内饰、平稳的表现就像是人生的一种体现，朴实中露着典雅。	5
我在选择它的时候，就是看上了丰富的配置，既厚道又实用，	5
而且车的空间也是非常的宽大，	5
油耗也相当的不错，	5
作为一辆家庭用车还是不错的。	5
买车一年了，大事没有，小毛病太多，	1
收音机不能用。	1
门锁灯开关老坏。	1
油耗没有想象的低，	1
而且提速时发动机声音大。	1
售后太差劲。	1
东风标致308，不后悔的选择，	5
从选车到提车，到现在用车这段日子，对小八的感情是愈发的深了。	5
反正它性价比是不低的，	5
如果你喜欢这外观和内饰以及标致的法式风格，那就赶紧下手了吧，趁着现在优惠力度大。	5
奥迪s4和同级车相比，外观还是很不错的，	5
动力不赖，	5
就是油耗偏高。	2
我买了快一年了，转向灯坏了，	1
才买的时候，是前挡风玻璃有裂痕，换了块，	1
开没多长时间，车门皮条很松，换了换，	1
每个月都有小毛病，	1
动力严重不足，	1
开空调时，就感觉不到凉风，只能保证你坐车里面不出汗，	1
失望之极啊	1
最满意的是，给人有一种人车合一的感觉，漆面比较结实；	5
后备箱空间比较大，符合SUV车型用途的长途旅行；	5
控制平台及门窗处软塑料，感觉比较上档次。	5
但是油耗有点小高啊，	2
但是仔细一想市区驾驶也能够理解了。	4
我觉得花冠的加速非常的好，感觉从1500转开始就非常有劲，	5
加速凌厉，有时还能体会到那种起步推背的感觉。	5
高速行驶时，车身基本上不会发飘。	5
别克标志性的前脸大气敦实，外形憨厚，色彩靓丽，内饰做工精细。	5
不满意的是电子设备性能不稳定。	1
行驶过程中经常会碰到中控彩色显示屏无缘无故的黑屏、重启或者死机。	1
操控感觉很好，	5
不管急加速还是高速过弯，以及急刹车都很优秀。	5
配置就不说了，还是很厚道的，	5
做工也比较细致。	5
电动门窗放在手刹车那边总感觉怪怪的	1
应该和别的车一样放在主驾驶门子上，	1
而且还没有车窗一键功能。	1
车窗锁止键希望厂家改进一下，车销量会更好的	3
本人用车已3W公里，KLZ毛病多首保时变速箱漏油，	1
后刹车倒车异响跟马车刹车响声一样嘎嘎嘎，1.6动力太弱买了会后悔，	1
希望大家不要考虑买这破车。	1
内饰新颖，符合年轻人的性格，	5
全系标配天窗很不错。	5
整体感觉时尚、大气，很能吸引眼球，	5
走在路上回头率高	5
